$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category,$#Link,#ImageLink,#ImageLink2,#ImageLink3,#ImageLink4
A9C99A,N73KG,One And A Quarter LLC,Extra EA.330 SCE,Civ,Do A Barrel Roll,High G,Aerobatics,Joe Cool,https://w.wiki/4nF6,,https://cdn.jetphotos.com/full/3/52841_1332127794.jpg,https://cdn.jetphotos.com/full/4/87132_1314774323.jpg,https://cdn.jetphotos.com/full/3/98733_1314774191.jpg,
