$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category,$#Link,#ImageLink,#ImageLink2,#ImageLink3,#ImageLink4
AE2936,74-22424,USAF,Bell TH-1H Iroquois,UH1,MilHuey,Get To The Choppa,To Fly Fight And Win,USAF,https://youtu.be/M4nFSdNNFQw,,https://cdn.jetphotos.com/full/6/92702_1478973756.jpg,,,
